"id","word","normalized_word","cefr_level","pos","pos_vi","phonetic","risk_score","flags","sense_count","meaning_length","primary_meaning_vi","meaning_vi","example_en","example_vi"
"26203","general","general","B1","adjective","danh từ","/'dʤenərəl/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","16","381","chung","chung, chung chung; tổng; tổng hành dinh; bộ tổng tham mưu; thường; người bán bách hoá; bệnh viện đa khoa; bác sĩ đa khoa; người đọc đủ các loại sách; người hầu đủ mọi việc; cái chung, cái đại thể, cái tổng quát, toàn thể; tướng, nhà chiến lược xuất sắc; nhà chiến thuật xuất sắc; (từ cổ,nghĩa cổ) nhân dân quần chúng; trưởng tu viện; người hầu đủ mọi việc ((cũng) general vervant)","We have dealt with the generals; now let us turn to the particulars.",""
"24350","glass","glass","A1","noun","ngoại động từ","/glɑ:s/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","19","381","kính thuỷ tinh","kính thuỷ tinh; đồ dùng bằng thuỷ tinh (nói chung); cái cốc; (một) cốc; cái phong vũ biểu ((cũng) weather glass); ống nhòm; thấu kính; mặt kính (đồng hồ, cửa sổ); nhà kính (trồng cây); gương soi ((cũng) looking glass); đồng hồ cát; kính đeo mắt; quá chén; nhìn (sự việc...) một cách bi quan yếm thế; thèm muốn, ghen tức; lắp kính, lồng kính; phản chiếu; soi mình; đóng vào hòm kính","",""
"25385","power","power","A2","noun","ngoại động từ","/'pauə/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","17","376","khả năng","khả năng, tài năng, năng lực; sức, lực, sức mạnh; quyền, chính quyền, quyền hạn, quyền lực, quyền thế, thế lực, uy quyền; người quyền thế, người cầm quyền; cơ quan có quyền lực; trời, thánh thần; cường quốc; ; (vật lý) lực; công suất, năng suất; năng lượng; luỹ thừa; số phóng to (kính hiển vi...); số lượng lớn, nhiều; máy đơn giản; cố lên nữa nào!; cung cấp lực (cho máy...)","the mechanical powers",""
"24460","knife","knife","A1","noun","ngoại động từ","/naif/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","13","374","con dao","con dao; dao mổ; dao cắt gọt, dao nạo; đột ngột, rất nhanh không kịp kêu lên một tiếng; tấn công ai mânh liệt, đả kích ai kịch kiệt; sự ăn; người ăn; chiến tranh ác liệt, chiến tranh một mất một còn; đó là một cái có thực, đó là một cái cụ thể có thể sờ mó được; đâm bằng dao; chém bằng dao; cắt bằng dao; dùng thủ đoạn ám muội để làm thất bại ((thường) là về mặt chính trị)","",""
"24235","doctor","doctor","A1","noun","nội động từ","/'dɔktə/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","14","371","bác sĩ y khoa","bác sĩ y khoa; tiến sĩ; ,  (từ lóng) người đầu bếp, anh nuôi (trên tàu); bộ phận điều chỉnh (ở máy); ruồi già (để câu cá); nhà học giả, nhà thông thái; chữa bệnh cho (ai); cho uống thuốc, tống thuốc vào; cấp bằng bác sĩ y khoa cho; thiến, hoạn; sửa chữa, chấp vá (máy...); làm giả, giả mạo; + up) pha, pha trộn (rượu, thức ăn...) (để làm kém phẩm chất); làm bác sĩ y khoa","",""
"24002","action","action","A1","noun","ngoại động từ","/'ækʃn/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","370","hành động","hành động, hành vi; hoạt động; công việc, việc làm; tác động, tác dụng, ảnh hưởng; sự chiến đấu, trận đánh; việc kiện, sự tố tụng; sự diễn biến, quá trình diễn biến (của vở kịch); động tác, dáng điệu, bộ điệu, bộ tịch; bộ máy, cơ cấu (đàn pianô, máy...); sự hoạt động của bộ máy; uỷ ban hành động; vị trí của quân đội trước khi bước vào chiến đấu; speak; kiện, thưa kiện","Knead bread with a rocking action.",""
"24817","comb","comb","A2","noun","nội động từ","/koum/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","15","361","cái lược","cái lược; bàn chải len; lỗ tổ ong; mào (gà); đỉnh, chóp, ngọn đầu (núi, sóng...); tính kiêu ngạo; chải (tóc, len, ngựa...); lùng, sục; nổi cuồn cuộn, dập dồn (sóng); chải cho hết rối, gỡ (tóc); lùng sục, bắt bớ, ráp (những người tình nghi...); thải, thải hồi (những thứ, những người không cần thiết); vét sạch (người để đưa ra mặt trận; hàng trong kho...); hair","",""
"26193","gain","gain","B1","noun","động từ","/gein/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","18","360","lợi","lợi, lời; lợi lộc; lợi ích; của thu nhập, của kiếm được; tiền lãi; sự tăng thêm; của phi nghĩa có già đâu; thu được, lấy được, giành được, kiếm được; đạt tới, tới; tăng tốc (tốc độ...); lên (cân...); nhanh (đồng hồ...); lấn chiếm, lấn vào; tiến sát, đuổi sát (ai, cái gì); tranh thủ được lòng (ai); tiến tới, tiến bộ; lấn chiếm; đuổi sát, tiến sát (ai, cái gì)","Looks like you've gained a new friend.",""
"25631","broad","broad","B1","adjective","danh từ","/broutʃ/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","359","rộng","rộng; bao la, mênh mông; rộng rãi, khoáng đạt, phóng khoáng; rõ, rõ ràng; thô tục, tục tĩu; khái quát đại cương, chung, chính; nặng (giọng nói); quanh quanh thì cũng vẫn vậy không có gì khác, trở đi trở lại thì cũng vẫn thế thôi; rộng, rộng rãi; hoàn toàn; nặng (giọng nói); chỗ rộng, phần rộng (của cái gì); ,  (từ lóng) đàn bà; ,  (từ lóng) gái đĩ, gái điếm","the broad expanse of ocean",""
"25281","natural","natural","A2","adjective","danh từ","/'nætʃrəl/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","356","tự nhiên","tự nhiên, (thuộc) thiên nhiên; thiên tính; bẩm sinh, trời sinh; tự nhiên, đương nhiên, tất nhiên, dĩ nhiên; tự nhiên, không giả tạo, không màu mè; đẻ hoang (con); mọc tự nhiên, dại; tuổi thọ của con người; người bẩm sinh ngớ ngẩn, người bẩm sinh ngu đần; nốt thường; dấu hoàn; người có khiếu tự nhiên (về ngành gì); điều thắng lợi tất nhiên; điều chắc chắn","He's a natural on the saxophone.",""
"24788","cheek","cheek","A2","noun","ngoại động từ","/tʃi:k/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","12","354","má","má; sự táo tợn, sự cả gan; thói trơ tráo, tính không biết xấu hổ; lời nói láo xược, lời nói vô lễ; thanh má, thanh đứng (của khung cửa); má (kìm, ròng rọc,  êtô); vai kề vai; thân thiết với nhau, tớ tớ mình mình, mày mày tao tao; cho riêng mình không chia xẻ với ai cả; không thành thật, giả dối; chế nhạo, nhạo báng; láo xược với (ai), hỗn xược với (ai)","",""
"26710","contract","contract","B2","noun","động từ","/'kɔntrækt/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","10","354","hợp đồng","hợp đồng, giao kèo, khế ước, giấy ký kết; sự ký hợp đồng, sự ký giao kèo, việc bỏ thầu, việc đấu giá; đính ước, giao ước, kết giao; nhiễm, mắc, tiêm nhiễm; ký giao kèo, thầu (làm việc gì); ký giao kèo, ky hợp đồng, thầu; thoả thuận trước mà tránh, thoả thuận trước mà miễn (việc gì); thu nhỏ lại, co lại, rút lại, chụm lại, teo lại; làm đau lòng; rút gọn","",""
"25184","labor","labor","A2","noun","ngoại động từ","/'leibə/ (labor) /'leibə/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","347","lao động","lao động; công việc, công việc nặng nhọc; tầng lớp lao động, nhân công; đau đẻ; những cố gắng vô ích, những nỗ lực uổng công; gắng công, nỗ lực, dốc sức; di chuyển chậm chạp, di chuyển khó khăn; lắc lư tròng trành trên biển động; bị giày vò, quằn quại, chịu đau đớn; là nạn nhân của; đau khổ; dày công trau dồi; chuẩn bị kỹ lưỡng; bàn bạc chi tiết","I think we've all got the idea. There's no need to labour the point.",""
"25185","labour","labour","A2","noun","ngoại động từ","/'leibə/ (labor) /'leibə/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","347","lao động","lao động; công việc, công việc nặng nhọc; tầng lớp lao động, nhân công; đau đẻ; những cố gắng vô ích, những nỗ lực uổng công; gắng công, nỗ lực, dốc sức; di chuyển chậm chạp, di chuyển khó khăn; lắc lư tròng trành trên biển động; bị giày vò, quằn quại, chịu đau đớn; là nạn nhân của; đau khổ; dày công trau dồi; chuẩn bị kỹ lưỡng; bàn bạc chi tiết","I think we've all got the idea. There's no need to labour the point.",""
"25952","distance","distance","B1","noun","ngoại động từ","/'distəns/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","13","342","khoảng cách","khoảng cách, tầm xa; khoảng (thời gian); quãng đường; (thể dục,thể thao) quãng đường chạy đua (dài 240 iat); nơi xa, đằng xa, phía xa; thái độ cách biệt, thái độ xa cách; sự cách biệt, sự xa cách; cảnh xa (của một bức hoạ); khoảng cách (giữa hai nốt); để ở xa, đặt ở xa; làm xa ra; làm dường như ở xa; bỏ xa (trong cuộc chạy đua, cuộc thi...)","",""
"24201","couch","couch","A1","noun","nội động từ","/kautʃ/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","13","335","trường kỷ","trường kỷ, đi văng; giường; hang (chồn, cáo...); chỗ rải ủ lúa mạch (để làm rượu bia); động tính từ quá khứ) nằm xuống, nằm dài ra; diễn đạt, diễn tả; ẩn, che đậy; đánh màng, đánh mộng (mắt); đặt ngang (ngọn giáo, để chuẩn bị tấn công); rải ủ (lúa mạch) cho nẩy mầm; nằm, nằm dài ra (thú dữ trong hang); ẩn náu, núp trốn; nằm phục kích","",""
"25867","decline","decline","B1","noun","ngoại động từ","/di'klain/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","12","335","sự sụt","sự sụt, sự suy tàn, sự suy sụp, sự tàn tạ; bệnh gầy mòn, sự sụt sức; nghiêng đi, dốc nghiêng đi; nghiêng mình, cúi mình, cúi đầu rũ xuống; tàn dần (ngày); xế, xế tà (mặt trời...); suy đi, suy dần (sức khoẻ); sụt xuống (giá cả...); suy sụp, suy vi, tàn tạ; nghiêng (mình), cúi (đầu); từ chối, khước từ, không nhận, không chịu; biến cách","",""
"24538","much","much","A1","adverb","danh từ","/mʌtʃ/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","14","335","nhiều","nhiều, lắm; không địch nổi (người nào về sức mạnh); nhiều, lắm; hầu như; như nhau, chẳng khác gì nhau; bằng hai (ba...) chừng nầy, gấp hai (ba...) thế; ngay cả đến... cũng không; nhiều lắm, phần nhiều, phần lớn; lợi dụng nhiều được; coi trọng; coi trọng, đánh giá cao; là một nhạc sĩ chẳng có tài gì lắm; chừng ấy, chừng nấy; chừng này","He is much fatter than I remember him.",""
"26550","bum","bum","B2","noun","động từ","/bʌm/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","13","331","phía sau","phía sau, đằng sau; mông đít; nhân viên chấp hành ((cũng) bum bailiff); ,  (từ lóng) kẻ vô công rồi nghề, kẻ lười biếng; kẻ ăn bám; đi lang thang vô công rồi nghề; ăn bám; lộn xộn, rối loạn; ăn bám; ,  (từ lóng) tồi, vô giá trị, hạng bét; ,  (từ lóng) làm biếng, đi lang thang vơ vẩn, vô công rồi nghề; ăn bám; bòn rút, xin xỏ được","Okay, everyone sit on your bum and try and touch your toes.",""
"24986","exchange","exchange","A2","noun","nội động từ","/iks'tʃeindʤ/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","12","329","sự đổi","sự đổi, sự đổi chác, sự trao đổi; vật trao đổi; sự đổi tiền; nghề đổi tiền; sự hối đoái; cơ quan hối đoái; sự thanh toán nợ bằng hối phiếu; tổng đài (dây nói); đổi, đổi chác, trao đổi; đổi ra được, ngang với (tiền); ,  (hàng hải) chuyển (từ trung đoàn này sang trung đoàn khác, từ tàu này sang tàu khác); đối với một sĩ quan khác","All in all, it was an even exchange.",""
"24170","clock","clock","A1","noun","ngoại động từ","/klɔk/ (o'clock) /ə'klɔk/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","12","327","đường chỉ viền ở cạnh bít tất","đường chỉ viền ở cạnh bít tất; đồng hồ; giờ; đều đặn, chạy đều, trơn tru, trôi chảy; quay lại thời kỳ đã qua; đi ngược lại bánh xe lịch sử, ngăn chặn sự phát triển; làm việc suốt 12 tiếng; làm việc suốt 24 tiếng; bấm giờ (trong một cuộc chạy đua); ghi giờ; bấm giờ (một cuộc chạy đua); chạy (đi...) mất... (bao nhiêu thời gian)","This car has over 300,000 miles on the clock.",""
"24570","o'clock","o'clock","A1","adverb","ngoại động từ","/klɔk/ (o'clock) /ə'klɔk/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","12","327","đường chỉ viền ở cạnh bít tất","đường chỉ viền ở cạnh bít tất; đồng hồ; giờ; đều đặn, chạy đều, trơn tru, trôi chảy; quay lại thời kỳ đã qua; đi ngược lại bánh xe lịch sử, ngăn chặn sự phát triển; làm việc suốt 12 tiếng; làm việc suốt 24 tiếng; bấm giờ (trong một cuộc chạy đua); ghi giờ; bấm giờ (một cuộc chạy đua); chạy (đi...) mất... (bao nhiêu thời gian)","(rare, nonstandard) What o'clock is it?",""
"24265","engineer","engineer","A1","noun","nội động từ","/,endʤi'niə/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | MISSING_EXAMPLE","9","326","kỹ sư","kỹ sư, công trình sư; kỹ sư xây dựng ((cũng) civil engineer); công binh; người thiết kế và xây dựng công sự; người phụ trách máy; (từ Mỹ,nghĩa Mỹ) người lái đầu máy xe lửa; người nghĩ ra, người bày ra, người vạch ra, người bố trí (mưu kế...); nghĩ ra, bày ra, vạch ra, bố trí, sắp đặt (mưu kế...); làm kỹ sư, làm công trình sư","",""
"24197","copy","copy","A1","noun","động từ","/'kɔpi/","8","POS_MISMATCH | MANY_SENSES | LONG_MEANING | DUPLICATE_PRIMARY_MEANING","13","319","bản sao","bản sao, bản chép lại; sự sao lại, sự chép lại, sự bắt chước, sự phỏng theo, sự mô phỏng; bản, cuộn (sách); số (báo); bản thảo, bản in; đề tài để viết (báo); kiểu, mẫu (một bức hoạ); kiểu (chữ); bản thảo đã sửa và chép lại rõ ràng trước khi đưa in; bản nháp; sao lại, chép lại; bắt chước, phỏng theo, mô phỏng; quay cóp","Please bring me the copies of those reports.",""
